Temperature,Humidity,Wind Speed,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
16.360,71.30,0.084,21192.33584,11973.1,11246.5
19.970,85.70,0.074,38145.69536,23415,23229
20.370,85.40,0.069,22645.82781,14351.4,10551.1
26.590,50.12,4.931,35908.62144,24606.2,12663.8
27.600,32.19,4.911,33590.43189,23631.6,23287
13.340,71.30,0.084,24876.04563,20579.3,10764
18.580,89.10,4.917,22460.85246,13850.2,11683.2
24.120,84.80,4.908,30820.15538,22223.4,22456.2
25.610,35.21,4.925,36880.62153,25203.8,25363.3
13.310,85.20,0.082,22308.74525,18447.4,9657.62
24.700,37.84,0.085,35700.83961,21482.7,19008
13.280,83.70,0.072,21030.12766,12991.5,11996.1
26.500,83.00,4.904,35154.53940,25496.5,27590.2
24.030,80.90,4.923,25119.46844,16526.6,17484.9
19.290,74.90,0.081,33948.70897,20875.5,11362.4
12.380,79.00,4.922,21931.55894,17990.8,7047.3
19.880,88.70,0.072,25762.45077,16468.9,8928.88
16.880,73.30,0.075,34790.88608,21020.1,16603.4
25.230,24.49,4.921,32293.77049,20255.1,16452.1
20.180,84.50,4.914,21812.98013,14310.2,13664.5
18.370,88.10,4.921,24815.21311,15165.3,14883.9
13.830,69.81,0.075,34486.77966,20239.5,20255.5
21.200,75.50,0.068,45935.05470,26163.5,19661
12.080,77.30,0.075,37700.38023,31430.5,15846.3
16.970,67.40,0.079,24324.23841,14104.4,12223
26.960,51.07,0.067,36033.04918,20169.7,19786.9
29.360,54.96,4.914,36869.10299,24763.3,27131
12.730,73.90,0.075,38721.35593,22679.6,24452.5
14.000,75.10,0.081,27236.50190,21599.3,9726.77
20.360,84.00,0.065,25138.01325,16308.5,12518.4
18.530,82.30,4.915,25245.68928,15934.9,11333.3
15.110,69.26,0.072,24986.86760,14770.3,12980.4
17.550,59.31,0.082,31783.72881,19499.1,15387
14.500,66.76,0.080,24844.55696,14545.9,14567.7
19.870,80.70,0.260,26652.74336,15170.9,13838.1
26.830,57.13,4.905,39354.67259,27788.8,24087.3
22.570,73.40,0.067,34711.24726,22936.9,13154
17.440,69.32,0.081,24941.11475,15027.9,15175.4
16.290,67.76,4.914,26410.61947,14216.6,13508.6
26.370,47.75,4.902,30705.08324,23094,24087.3
13.250,85.50,0.082,24949.04943,20711.9,10815.8
19.640,89.20,0.069,23268.87417,14942.6,12264.4
20.990,75.10,4.919,33250.62295,20474.3,17006
24.640,44.10,0.070,39124.76821,24466.5,22171.6
19.730,69.12,4.920,31862.75711,19643.2,10621.3
17.110,68.95,0.085,43141.09795,21732,28567.3
10.970,53.87,0.077,22521.67300,18985,7335.41
26.590,36.84,0.069,31125.08073,17926.7,20340.4
13.260,67.68,4.922,32424.40678,20002.4,15855.9
23.050,47.88,0.308,33680.70796,21555.1,13208.6
15.740,66.25,0.075,37292.93617,19767.1,16618.1
20.520,61.45,4.918,29630.76923,21384.3,11988.4
21.480,72.60,4.916,23828.34437,14501,17599
18.710,60.94,0.078,24419.77186,19379,10614.2
19.660,75.70,4.915,20392.82392,13401.3,13875.8
16.350,75.00,0.073,39799.23954,34019,16439.9
26.130,91.00,4.910,41183.04107,27553.1,27367.5
14.150,68.78,0.072,36604.06780,22646.8,17222.1
16.690,56.26,0.082,32943.05085,21286.3,16625.8
16.450,55.05,0.075,33770.34221,27575.3,12002.9
12.450,68.49,0.089,25074.38298,14231.7,13476.8
18.300,72.90,4.924,35642.75410,23442.7,17839.7
16.960,64.10,0.083,44666.35091,24536.5,28497.5
23.470,66.89,4.919,45747.56937,26560.9,21998.7
13.820,68.51,0.085,40073.00380,34726,15120.3
24.110,80.50,4.913,28296.07973,21520.3,20467.3
15.920,79.10,0.073,43618.51453,22597.1,27735.3
13.160,55.24,0.083,26403.04183,20612.5,7635.05
10.310,80.50,0.083,23722.02368,14044.4,11944.7
16.610,76.00,4.914,24874.93671,14961.7,15602.9
27.170,54.24,4.920,31139.60265,18789.6,22608.7
23.870,67.48,0.067,38717.88079,21884.4,19755.3
27.440,41.25,4.920,36179.60613,23030.3,12751.4
12.990,54.97,0.083,43602.71186,25750.8,24799.8
21.430,68.03,4.932,36561.83607,22959.8,19034.8
26.320,65.72,0.303,33037.16814,22153.8,16574
6.198,90.90,0.084,21797.71863,16948.8,9882.35
25.430,54.00,4.917,29769.56811,19815.2,20587.8
7.030,76.00,0.083,21557.46835,14148.3,14440.5
14.340,91.60,0.067,31348.28848,18824.8,16256
18.710,86.00,0.077,24714.49180,15436.5,15647.6
16.090,69.60,0.068,30616.66308,18916.5,20869.8
18.880,59.39,4.920,33192.47265,20378.8,12208.6
19.080,69.85,0.074,43637.11518,23488,27357.1
17.850,68.06,4.910,34198.46809,23396.3,16229
19.670,69.96,4.919,32809.96721,21811.8,14901.4
17.670,86.20,4.913,25497.76805,16050.6,11677.6
14.620,59.29,0.085,41149.80989,34678.1,16042.3
19.720,48.64,0.079,30153.84615,24898.8,10195.7
21.790,66.35,0.066,44566.88742,27610,27204.9
6.957,85.40,0.086,27669.87342,17865,12641.9
21.430,66.18,0.070,29858.46154,22020.2,11641.4
14.890,65.95,0.075,35614.03660,20085.9,19653.8
13.450,83.40,0.072,36023.25081,19631.4,25070.5
32.530,26.74,4.930,36248.49558,22816.2,13596.9
14.880,61.59,4.922,24375.82979,12614.6,13807.7
19.410,85.00,0.067,21716.92308,17081.4,11288.7
17.100,49.52,0.084,45162.36814,23473.3,28602.2
18.700,75.10,4.922,30417.83607,20024.8,14067.7
24.960,61.09,4.924,45638.86214,27029.9,19334.2
12.510,88.50,0.075,22067.69231,17490.5,9750.36
16.600,76.50,4.913,42726.07595,25634,25463.1
29.400,34.04,0.264,36356.81416,22726.4,14861.9
16.210,75.80,0.073,34067.84810,21180.5,17950.8
24.130,73.10,0.269,46647.07965,27928.1,23557.8
20.740,64.03,0.079,35945.96026,22906,18668.3
15.110,84.80,0.074,36308.46071,20166.6,23808
23.010,71.50,4.917,31374.15929,20874,14102.9
18.390,84.70,4.918,27558.51204,17693.8,13218.2
19.900,64.54,0.073,39064.61538,33158.7,20194.7
17.190,68.69,4.918,23107.69231,18669.4,9975.9
34.630,20.17,4.905,37021.26526,26294.8,28162
15.090,89.50,0.070,23827.69231,19201.2,12468.4
12.260,76.60,0.086,26796.25532,16434.1,11630.3
15.680,59.91,4.920,32047.65957,18153.7,16449.7
19.680,83.90,0.073,44290.24070,27265.1,18995.7
17.100,86.20,4.915,25620.98361,15711.5,15181.2
28.410,66.83,4.912,39452.49169,26449.4,31035.3
22.870,70.20,0.070,38565.29801,21469,18981.4
16.750,57.84,0.078,33818.73418,20801.2,16372
14.040,89.70,0.180,28669.79548,16812.2,13888
7.360,82.30,0.082,23215.20913,19084.4,10193.5
24.770,43.08,0.076,32457.44262,19337.5,18043.7
18.080,51.79,4.918,24866.04255,17187.8,16577.4
28.850,71.60,4.906,37475.16093,28617.5,29492.2
22.720,58.82,0.085,45084.28884,28923.2,20133.7
16.100,79.90,0.070,30784.06889,15276.2,18327.3
17.090,76.80,0.087,28270.63457,19740.2,11893.5
23.100,71.00,4.924,32323.53982,21981.7,12767.3
17.090,64.80,0.079,39293.90164,24371.5,23623
18.050,92.50,0.066,26543.89497,17921.6,9500.79
20.180,77.10,4.911,29426.50388,18688.1,19476.9
13.740,87.90,0.076,24255.24220,13410.2,15941.8
22.100,79.30,4.921,47978.76106,28657.8,20745.4
25.040,33.42,4.923,36469.49672,22466.4,13854.3
10.600,46.74,0.087,22185.76271,13572,14177.1
15.480,86.50,0.071,31410.29064,16203.7,19089.5
25.380,57.89,4.922,36656.28319,21607.5,14903
17.990,70.60,0.070,22073.84615,16936.4,11976.9
13.400,79.70,0.076,24006.08365,19250.1,7070.35
24.950,85.20,4.917,29571.82724,19997.5,24974.1
26.500,70.80,4.917,36760.66445,24816.5,24883.7
22.200,67.86,4.906,31230.29900,20582.3,22793
19.650,86.80,0.071,34343.84106,20499.8,19495.4
14.200,86.40,0.084,29029.40797,16460.3,19636.4
16.050,63.55,0.077,28311.86441,21140.4,15334.9
21.710,54.08,4.923,35480.57714,24067.2,25477.6
12.920,71.00,0.080,30552.51064,14418.3,15073.5
14.400,48.66,4.919,29014.46809,15504.9,14899.4
11.550,72.20,4.915,34450.16949,21169.6,21118.1
28.500,39.29,4.922,35829.36877,25507.6,26185.1
10.340,88.20,0.078,24351.31915,14132.9,15445.2
18.910,59.21,0.083,27139.16350,21223.7,9173.59
22.910,62.34,0.070,47237.11432,32829.6,36209.2
25.760,41.95,4.905,29905.97114,20832.1,19669.5
17.540,56.38,0.078,42207.31915,25620.7,25008.4
20.790,81.20,4.914,28895.57522,16473.2,13561.6
17.910,69.04,0.082,42886.88913,23649.3,27549.1
20.180,73.30,0.075,28880.00000,21555.4,10270.8
16.060,67.09,4.920,23921.01266,14370.8,14608.2
30.410,27.42,3.688,37687.94702,23055.7,20765.5
13.130,83.10,0.081,32991.63498,28031.9,13506.8
18.050,86.50,0.183,27558.51204,16894.6,11800.1
21.730,90.00,0.300,24206.01770,14388.8,9949.09
15.560,83.00,0.077,24342.04521,11518.5,16436.4
18.160,72.30,0.078,36652.30769,29305.8,16667
29.590,57.39,4.903,40313.60710,31046.7,26645.3
8.480,86.70,0.081,40435.93220,24528.9,24857.7
16.760,56.25,0.075,31555.89354,26334.5,10101.3
23.890,86.90,4.913,23524.78405,17153.2,16575.1
21.940,61.03,4.905,25521.32890,17012.7,19913
26.990,32.18,4.913,40032.95681,27197.5,32957.3
8.620,83.60,0.087,25306.32911,17157.4,12144.6
10.490,81.10,0.077,42559.32203,25225.5,25216.6
25.560,44.95,0.082,34388.42553,19551.2,17715.5
10.780,87.00,0.085,27297.33840,21794.4,7951.98
22.870,76.40,0.082,31762.64901,20133.1,15052.8
12.800,76.70,0.086,35957.10638,22046.3,17477.4
20.010,61.81,0.084,40030.76923,33843,17910.4
13.440,58.41,4.919,41900.93617,24032.9,24416.1
10.660,54.82,0.086,34341.26582,22621.3,21923.9
10.060,73.40,0.086,27384.30380,18040.1,12965.8
21.210,45.51,0.083,34721.20560,22875.8,16890.2
16.440,83.30,0.069,33344.75780,18828.5,22778.2
20.790,65.64,0.070,27587.69231,20398.8,15151.8
15.320,79.70,0.082,24412.32787,14760.4,15286.2
23.740,66.64,4.922,34750.72848,19496.9,19779
21.400,40.77,0.081,24676.72131,14935,14271.7
7.390,90.00,0.073,27042.71186,16530.1,16932.7
18.990,56.70,0.080,27011.40684,22133.2,11680.2
25.800,56.23,4.914,32289.16944,22545.6,21618.1
12.020,59.00,0.086,32907.34177,21184.2,16285.3
14.520,86.10,4.910,23628.25532,13126.8,14150.3
14.220,40.02,0.078,32109.50570,27144.5,9657.62
19.460,54.49,0.083,25419.54098,19162.8,13642.1
18.920,87.70,4.915,28468.67257,15979.2,12996.8
26.500,42.88,4.935,32272.56637,17869,16356.3
15.450,80.90,0.074,44330.12658,26826.7,25521
24.030,59.89,4.998,33865.48673,24043.7,14767.7
15.930,86.60,4.915,24117.63676,18306.2,7709.18
11.010,73.70,0.085,34348.28897,27947.2,14676.6
20.590,87.70,0.071,46558.94967,29337.8,19089.1
9.460,52.82,0.088,38544.40678,22533.7,25124
24.440,37.81,4.921,29946.90265,16836.2,13579.2
26.850,47.32,4.909,45729.16944,31557,36018.1
13.240,77.20,0.078,38497.21519,24240.7,24728.7
20.490,82.80,4.913,21431.52318,13509.4,14408.9
22.180,48.98,0.080,42227.28477,26382.5,23849.4
15.070,70.70,4.916,26614.51327,13662.8,13443.9
19.540,62.28,0.081,40418.46154,33649.6,17418.8
17.750,79.90,0.068,22410.49180,9748.61,10371.5
17.620,84.70,4.918,22423.08197,14831,11374.3
23.010,64.06,0.073,34162.97593,22922,12453.7
30.670,50.43,4.904,42263.44062,30119.1,26506.8
15.710,86.90,4.913,23764.72648,16711.6,8812.16
16.540,76.30,0.071,36670.72848,22834.9,22195.2
22.460,74.00,0.274,40536.63717,23736.8,21333.8
19.410,82.30,4.916,25869.58425,15994.6,11776.8
20.660,81.50,4.918,33126.37168,19452,15420.8
21.150,61.32,0.277,27965.30973,16963.4,13826.4
10.100,51.72,0.086,20581.01695,12857.1,11178.5
20.870,64.69,4.923,26888.49558,14991.3,12990.9
20.760,81.90,4.921,27364.78405,16936.7,21015.6
11.860,86.60,0.780,22387.69231,15880.2,12774.9
13.990,69.95,0.074,34852.88136,21355.6,15937
20.920,74.80,4.916,36891.72867,23840.7,12156.1
24.500,90.30,4.918,24823.61820,14757.3,13638.6
21.380,73.80,4.920,22963.28524,13575.1,12663.6
23.920,46.30,0.084,34092.30769,24121.5,13174
28.030,77.90,4.907,31376.33740,23960.7,25254.9
8.980,83.60,0.073,35750.88608,23544.1,23034.2
12.140,84.60,0.078,23959.14894,14297.6,14521.9
21.230,62.00,0.072,37732.72131,24334.4,16965.2
28.610,46.65,4.908,39508.10211,26808,26771.7
10.580,84.20,0.082,30047.14829,24718,12821.1
19.500,60.06,0.071,42743.60656,24523.8,26147.4
16.370,65.33,0.078,18671.21311,10725.7,10645.5
23.200,64.36,0.081,36444.28884,23851.9,13702.6
19.780,45.60,0.085,38775.38462,32987.6,17551.8
12.570,87.70,4.909,26906.55319,17282.9,11734.8
14.350,64.62,0.079,22039.32203,13586.6,13771.9
25.250,85.90,4.917,31013.42193,18892.4,25920
26.960,72.10,4.914,33596.81063,24721.5,30155.6
16.760,74.10,0.072,33247.14829,27903,12567.6
10.250,86.80,0.080,17383.29114,18269.9,14486.7
8.440,85.90,0.080,25980.75949,17248.6,12636.1
20.140,65.62,0.187,42148.67257,24144.7,21475
9.830,84.70,0.087,24966.07595,14874.2,15550.8
11.800,50.28,0.089,20998.48101,13557.4,12375.9
23.280,59.19,4.917,36439.51165,24618.4,27048.5
14.580,68.86,0.089,39732.31939,33915.9,16163.3
19.650,83.90,0.068,45148.32787,26994.4,26497.2
17.650,58.64,0.082,29767.30038,22899,9617.29
19.730,65.03,0.071,32835.14754,20987,15705.9
19.090,80.70,0.070,22910.76923,17732.2,9935.42
18.020,66.30,0.086,42149.06351,21475.4,27182.5
11.800,62.45,0.086,21950.76923,17873.6,10120.5
21.600,64.21,0.073,31600.00000,25218.6,10999.5
28.480,63.93,4.920,40479.46844,26377.2,32276.5
22.390,77.30,4.924,32989.66887,21996.7,25798.9
21.990,51.45,0.080,34496.42384,21850.7,16807.4
20.220,85.00,4.923,36469.49672,23769.7,15896.9
21.380,74.00,4.919,39936.00000,24434.7,21361
13.430,69.59,0.080,30301.27660,18472,13151.6
14.050,67.75,0.083,31555.89354,25693.8,11029.1
10.460,88.20,0.085,25264.34043,16587.8,11566.5
16.260,81.10,0.083,25662.63830,14151.2,17175.5
13.720,89.80,0.070,22382.77718,11679.8,11816.7
13.680,86.70,0.072,33121.55005,19539.7,18100.4
24.720,53.49,4.913,34068.83721,23369.6,30493.1
12.560,60.25,0.080,30520.67797,19772.6,13540.3
20.310,76.30,0.086,40931.29103,24214.1,17735.2
22.400,85.10,4.919,45200.70796,27078.6,20427.7
9.710,65.44,4.916,26054.23729,17248.6,13100.4
21.140,64.04,0.072,29686.15385,25735.5,16302.7
30.460,24.64,4.920,34311.50442,20881.5,13814.6
18.450,80.40,4.919,33840.00000,20178,15479.6
14.240,57.83,4.917,33480.00000,20615.2,15983.3
39.550,14.14,0.068,38125.71429,27478.5,30077.3
20.290,76.40,0.081,41876.58643,24628.6,18015.3
14.040,79.70,0.085,43788.25532,26465.9,25043.2
28.310,44.73,4.924,32927.04319,22086.1,22991.8
12.840,74.70,0.081,18883.65019,13123,6932.05
21.110,71.60,4.921,33439.47541,20871.8,17373.3
25.620,80.20,4.922,44341.13208,27792.6,28047.6
19.580,76.50,0.068,38135.38462,30399.2,16753.7
12.430,84.70,0.071,38612.92776,32568.3,16537.8
18.200,91.90,0.068,27879.91247,19023.2,9780.91
25.860,80.40,4.910,48114.81728,31374.7,40271.8
25.910,57.75,4.907,47559.86711,31070.9,44808.7
18.390,47.00,0.078,37035.57447,22434.1,17843.2
22.770,64.19,4.925,46557.87611,28459.5,19821.7
8.180,66.31,4.920,27225.76271,16555.6,16585.3
13.040,75.40,0.084,18098.85932,12788,6736.13
15.230,61.12,0.075,29480.50633,20611.6,16181.2
16.820,54.49,4.918,38892.30769,33512,16273.7
14.570,60.47,0.087,36583.29114,21826.1,17008.2
15.100,79.40,0.083,23684.82239,12699,15435.6
15.040,66.59,0.089,39811.40684,34066.9,15909.7
27.060,30.98,4.904,32416.74419,22682.3,29908.6
11.350,86.50,0.074,30020.33898,18069.3,18993.5
17.980,82.10,0.076,39329.23077,33132.6,19558.6
21.610,85.40,4.915,22722.11921,13026.6,16175.3
15.890,84.40,0.072,30343.85361,17706.7,15767.3
20.720,68.89,4.917,35277.63934,21414.2,19168.9
14.410,84.70,0.077,30126.23574,25796.9,12763.5
25.700,65.43,4.903,31651.29568,21265.8,24504.1
16.670,30.98,0.086,36054.68354,21311.9,16950.4
6.100,92.40,0.082,23434.22053,18565.2,8505.16
13.710,74.50,0.073,32680.67797,18612.8,15734.4
35.980,23.71,4.906,40428.43854,29194.9,32005.4
22.130,45.59,4.913,28104.71761,18793.7,22244.7
16.650,69.66,0.074,33628.59574,21106.1,16832.9
21.930,77.80,4.924,45653.09735,25566.7,20121.8
11.430,66.61,4.920,22692.20339,13090.6,14188.7
17.610,58.28,0.076,34437.44681,21325.6,16490.3
31.600,28.04,4.922,33776.28319,23231.6,13385.1
19.680,73.40,0.068,33304.61538,27420.2,15094
12.050,70.40,0.083,44883.03797,27151.4,26689.2
21.230,50.76,4.915,28506.57807,18835.4,18310.3
18.230,77.50,4.920,31702.03279,20712.1,14983
24.830,54.62,4.927,44680.96280,30245.2,19806.9
8.690,86.80,0.075,23407.65957,13756.1,14127.1
21.300,71.40,4.923,30835.53611,22556,11852.6
20.130,45.63,0.082,23956.92308,19390.9,10970.6
21.800,62.84,0.070,31052.30769,25055,10935.9
20.690,75.70,0.069,27904.99445,20166.8,20807
16.130,73.70,4.917,23027.84810,13652.3,13220.2
20.750,80.90,4.918,30545.84071,17936.4,14291.2
15.810,79.30,0.075,43289.90312,22476.2,27566.5
27.360,36.13,4.917,36083.40984,23401.9,18335.2
15.670,64.15,0.082,41296.27119,23985.4,25598.7
17.270,85.60,4.916,28404.95575,20043.2,7742.76
10.660,89.80,0.076,29792.68085,18113.4,18214.8
4.382,76.90,0.081,20858.73418,13203.6,14538.8
16.220,69.96,0.073,29907.22433,25355,10176.2
13.910,86.90,0.083,27094.94080,15144.2,17949.1
24.410,60.03,4.906,29182.72425,20962,22558
16.480,69.06,0.076,30789.35361,25653.3,10182
25.460,93.50,4.911,38248.70144,25888.1,25513.7
33.250,31.88,4.906,41796.75916,29647.7,28156
11.910,73.00,4.916,32192.54237,19856.5,15699.6
15.840,68.44,0.075,23993.64238,14912.7,12347.1
15.750,58.88,0.079,24943.72881,15031,15375.4
13.550,61.77,0.083,36152.54237,21527.1,16469.5
26.320,32.54,0.081,30809.87234,18219.5,16751.6
20.660,56.25,0.275,28666.19469,17000.8,14049.9
23.650,58.29,4.921,37548.31858,26289,11331.7
13.760,86.20,4.915,28512.00000,17162.2,17465.8
24.970,84.60,4.911,30200.04440,21413.7,21824.2
21.680,42.68,0.083,36382.86329,24213.8,17879.3
21.410,47.91,0.081,44859.33775,27598.8,27972.9
18.930,62.66,0.103,27180.39387,17156,10417
8.660,88.60,0.083,22268.35443,14706.4,14550.4
25.900,86.70,4.910,26920.48835,18961.8,20319.5
9.200,74.20,0.079,22250.12658,14148.3,15007.2
23.520,55.43,4.912,30477.60797,21527.8,26257.4
11.590,51.10,0.080,26476.04563,21540.3,8170.95
11.620,65.19,0.085,35461.59696,30152.8,15137.6
11.100,75.60,0.077,20986.32911,13823.7,14191.8
15.670,72.40,0.069,43897.52422,23447.7,28840.7
17.500,53.24,0.082,38849.49153,19743.5,16539
16.320,69.06,0.073,21901.14068,17162.3,9490.52
26.070,73.70,4.922,36052.62458,23111.4,25407.9
16.500,71.00,0.073,32135.69620,20009.7,15296.4
12.360,87.00,0.073,38156.65399,33672.9,15817.5
26.960,58.63,4.906,34426.04651,22963.3,25781.4
13.260,69.22,4.912,28781.69492,17540.4,17436.3
18.880,59.75,0.082,28556.65399,21949.1,9127.49
22.810,61.92,4.906,44897.31410,28495.9,30003.8
23.890,63.89,0.276,44569.91150,25652.8,22063.3
24.040,48.86,0.081,35417.87234,18651.2,20932.3
16.140,84.60,0.076,25867.29817,12853,14888.7
25.230,34.58,4.918,34975.92998,21603.7,13761
32.850,34.31,4.907,41857.27575,28317.7,28113.1
15.350,75.90,0.070,38844.10646,33201.6,16053.8
21.340,63.73,0.078,36098.54305,22965.9,18414.3
20.170,57.27,4.919,32997.44681,19807.3,15828.4
16.650,68.53,0.081,41197.35099,25196.3,25320.4
18.180,68.93,0.074,31323.48762,17497.8,17448.7
17.630,90.30,0.067,25369.18033,14905.3,15775.9
20.460,86.70,4.917,34604.60177,19777.5,16850.5
20.550,64.87,0.112,26228.79650,16308.3,11893.5
20.730,75.80,4.920,46388.79650,28841.1,19439.3
24.880,79.50,4.926,29284.78405,18934.2,23419.6
11.220,80.00,0.076,21454.17722,14144.7,14301.7
18.170,87.20,4.915,23417.70492,18007.4,12050.5
21.230,76.80,4.920,47271.50442,32377.5,16932.9
26.610,70.30,4.936,37468.76804,23865.7,22913.6
28.410,67.17,4.908,42084.43951,28666.9,27776.8
17.320,78.80,0.077,35173.82131,18945.8,21143.3
10.190,76.60,0.080,24182.27848,15352,13370.6
16.850,68.02,4.916,22073.84615,17252.5,9386.02
12.870,65.05,0.075,38230.46809,22434.1,22778.7
12.270,69.83,4.926,20633.84615,14303.3,6881.93
25.810,45.22,4.917,37238.33698,25005.8,15739.3
14.810,61.79,0.078,40648.10127,26764.7,24734.5
16.880,71.20,4.919,26701.98675,14123.1,15974.4
13.820,86.00,0.086,28824.80086,16500.6,19758.5
26.360,64.15,4.907,29113.25194,22060,18682.4
28.670,65.00,4.914,39171.82724,26639.2,31137.7
18.290,57.26,0.084,31075.47901,20815.5,14656
16.640,88.00,0.083,37944.15755,31272.2,18546.4
15.840,87.40,0.080,26102.75711,14549.4,12482.9
17.810,66.58,0.080,43389.95745,25939,24770.3
29.440,62.63,4.907,39752.29236,27444.3,28836.2
20.610,87.00,4.914,27691.32743,23130.6,10966.9
25.840,85.10,4.922,43356.27907,27945.6,37765.4
31.570,30.92,4.916,32129.70100,22317.7,28625.3
5.099,87.40,0.084,24990.37975,16216.4,11884.3
16.130,60.08,0.082,32553.61217,26791,12970.9
13.970,76.40,0.071,34584.40678,20111.9,17002.1
25.300,33.22,4.921,35990.54705,22163.9,13848.5
16.020,71.30,0.074,44281.93757,23696.9,28928
20.510,87.10,0.361,26544.42478,17139.3,11084.6
9.940,71.40,0.088,36874.93671,23748.3,22883.9
14.730,57.02,4.929,32713.84615,24411.6,10427
18.430,87.30,4.911,25860.19672,17691.6,11933.9
20.600,80.60,4.927,39507.93443,24605.6,23238.2
22.640,68.57,0.071,39633.37748,24773.4,21817.1
18.740,77.80,0.070,36209.31148,22651.4,18574.3
23.860,87.20,4.917,30509.50166,20658.2,19256.2
11.380,68.12,4.920,26731.52542,16340.4,17117.9
28.040,38.59,4.919,38183.84106,23321.4,19442.2
16.330,69.04,0.080,29525.42519,18414.3,19851.6
15.320,67.01,0.085,31528.10127,21348.3,15782.2
23.530,51.77,4.918,28024.37086,17880.2,14202.1
12.810,74.30,4.917,43016.94915,25710.6,25396.1
25.000,41.72,0.081,34964.42553,21311,16124.5
14.310,82.70,0.086,22604.93617,13580.5,13964.5
13.890,64.73,0.076,42382.37288,25904,25535
25.320,60.12,4.908,47349.36877,31541.8,37385.8
13.650,50.90,0.077,37925.47529,32605.1,16653.1
13.650,83.30,0.073,43066.32911,25947.7,25353.3
25.020,67.31,4.920,30516.55629,17311.4,21173.2
21.200,90.40,4.913,26620.88496,15829.5,12949.7
16.800,64.26,0.083,43413.90743,23407.3,27357.1
20.920,55.12,4.920,23441.41593,13883.6,12520.2
12.140,63.42,4.921,22243.40426,12289,13691.6
17.240,64.77,0.080,27132.14209,17996.3,13812.4
17.570,93.40,0.101,25188.97155,16394.2,11911
18.270,69.01,0.073,29636.92308,23690.1,15747.5
